#{"t_start": 1773656329.683753, "env_id": "None"}
r,l,t
167.08029,262,936.564975
-108.22774,411,936.718146
135.69371,347,936.88792
-21.305084,409,936.963357
217.53334,363,936.972958
165.20227,322,937.077127
-131.84685,314,937.240413
66.35663,324,937.323604
-265.12296,365,937.359542
158.89807,345,939.268483
223.9433,228,939.451477
-60.764954,346,939.461543
252.66711,337,939.526924
270.703,236,939.690959
221.03008,245,939.710339
-262.61322,447,939.763296
222.12422,288,939.821992
41.273804,339,940.060468
-491.7475,379,940.081841
125.07892,313,940.086678
177.6265,372,940.209428
-112.09802,344,940.444654
220.19081,344,940.448664
98.822296,374,940.453531
267.5415,237,940.459291
6.4248657,367,940.830095
17.375229,380,940.848024
133.85526,421,940.880888
-43.946594,410,940.884731
-89.49565,378,941.26181
-25.222488,431,941.296889
-706.34814,387,941.303035
190.47864,419,941.338551
-91.97102,299,943.390316
-37.158813,377,943.549254
-208.1331,448,943.619372
188.53603,415,943.628444
214.1989,233,943.814789
-545.97015,419,943.915155
188.82239,340,944.065193
-252.44485,425,944.154876
261.49908,309,944.217678
15.256622,323,944.307593
171.7854,232,944.333206
227.83095,253,944.445194
220.5008,225,944.581056
157.36893,312,944.587471
151.086,331,944.729765
205.55904,252,944.749516
39.638184,319,944.947916
-56.380478,413,947.080852
174.30347,348,947.171057
166.35573,382,947.236609
-304.62775,368,947.422451
205.57549,352,947.521812
182.1367,338,947.572293
8.309204,416,949.509025
199.41296,294,949.563844
-437.54584,377,949.776998
115.98272,225,949.843499
178.62741,282,949.865992
176.0186,428,949.884003
216.7606,288,950.19866
-13.81929,387,950.203111
-270.72586,401,950.27792
-57.207596,411,950.311157
144.8662,261,950.46283
30.375671,288,950.575512
-636.6047,387,950.60467
-111.043884,430,950.757704
201.73775,304,950.787217
226.32141,232,950.84778
-293.84607,409,951.009953
271.31134,224,951.027
160.76804,296,951.169522
-269.01813,468,951.261056
-128.51552,347,951.378241
209.4342,418,951.470614
234.32617,295,951.4784
249.89314,252,951.524048
-175.1879,346,953.378657
124.11675,392,953.569154
-259.87122,433,953.618348
-296.78345,479,953.714445
60.03827,285,953.730502
250.13437,247,953.836626
-507.2794,436,954.091922
-56.087616,356,954.118394
140.36775,413,954.163524
61.70294,337,954.200296
175.30951,226,954.358962
226.518,303,954.417665
196.98116,316,954.541715
-80.338394,454,954.655753
238.12067,304,954.752349
-77.56998,383,954.786389
276.59058,232,954.802791
4.3717194,411,955.108997
-394.71732,399,955.189902
-276.06946,423,955.244873
164.07715,426,955.26333
216.24034,285,955.48948
-165.85721,467,955.602338
224.56805,361,957.264451
-205.8769,405,957.301606
-301.913,312,957.490264
156.9031,352,957.683719
-163.54343,335,957.694188
-64.89319,406,957.703604
-86.69757,440,957.959077
108.60015,384,958.096101
-222.28186,409,958.131668
-129.4134,456,958.189073
-93.903755,243,958.215132
237.71071,257,958.358857
112.778656,277,958.417836
-1.8748016,346,958.577399
-270.55905,464,958.676502
190.40285,330,958.713536
202.70135,233,958.826632
-215.48318,434,958.881957
145.04236,238,958.93363
278.11685,337,959.092891
-12.185074,324,959.20009
-0.9208374,387,959.327412
131.29063,358,959.344665
123.77035,332,959.455848
-11.096588,297,961.327916
152.0632,350,961.566143
220.51299,248,961.57152
-154.20612,382,961.581987
231.51611,274,961.664037
215.08113,245,961.848789
194.84998,328,961.930596
152.94109,383,961.999401
-162.0878,396,962.116259
260.67905,275,962.247786
273.8993,263,962.299044
-346.7348,425,962.336208
-305.70004,371,962.520282
154.24057,232,962.585765
116.4597,301,962.623093
214.10245,360,962.634233
249.47684,231,962.758255
168.80994,249,962.886966
-194.05098,413,963.012301
156.99596,414,963.050413
-81.328156,304,963.080309
231.45107,322,963.227982
127.30242,360,963.390866
241.62051,342,963.409968
-255.15012,328,963.42207
146.26003,282,963.519383
-71.70828,358,965.422371
210.31021,382,965.464371
126.43867,390,965.48438
39.931,360,965.550349
215.14569,217,965.711501
109.52323,331,965.811958
-158.08273,423,965.862468
140.33968,415,965.983647
88.70721,295,966.015826
-31.419067,398,966.220397
89.99787,299,966.29239
-391.97797,434,966.307508
-0.55119324,399,966.424455
266.23795,272,966.498581
178.25467,283,968.230843
196.6371,312,968.246096
170.28421,242,968.311252
146.19196,301,968.44153
-210.20224,417,968.666081
142.4837,422,968.685973
-12.392258,365,968.690181
142.81128,385,968.852628
-49.148384,220,968.935351
13.438751,337,970.607894
161.6721,382,970.695323
108.73923,302,970.788885
-391.1509,392,970.961649
267.86713,253,970.98219
-83.678375,383,971.051805
257.6226,268,971.074452
213.25874,326,971.310045
250.15608,283,971.351042
186.05673,297,971.387651
18.731812,395,971.397812
89.788666,252,971.560684
152.11575,296,971.649848
4.6650085,318,971.711887
119.83572,288,971.863708
28.72992,473,971.884553
113.95793,321,971.981932
227.60562,344,972.068149
-344.6751,425,972.301454
-54.581757,418,972.315255
-411.06018,412,972.404596
-16.447388,355,972.429561
155.54126,290,972.626873
195.15724,320,972.642682
70.64165,261,972.714014
36.723633,339,974.42093
242.5383,233,974.577665
131.5924,344,974.766551
-85.694046,322,974.799365
-354.79333,473,974.809866
30.507446,263,974.851849
222.954,224,975.028487
169.4826,374,975.151328
-731.0399,401,975.267986
-197.68004,476,975.304452
161.55515,356,975.401215
180.55936,260,975.42306
-30.85849,370,975.649383
116.20376,300,975.71312
24.413467,408,975.729289
198.00298,306,975.742913
-296.29425,259,975.918872
50.35829,287,976.007014
197.39607,267,976.01545
107.96,307,976.043332
239.58833,251,976.175792
251.86966,277,976.289571
238.28012,286,976.307741
156.2398,347,976.396785
269.21036,249,978.156023
-572.0052,398,978.179375
252.31677,257,978.277265
-249.00317,435,978.373893
198.10219,350,978.575666
102.422844,356,978.600494
-11.283539,304,978.626116
261.41992,231,978.627209
206.73366,234,978.878808
213.52089,266,978.885356
265.07745,255,978.899522
166.8702,381,978.976002
227.13077,233,979.117204
-228.99092,316,979.209188
122.47024,351,979.256777
-65.9267,417,979.395408
-51.67578,311,979.425365
-337.86066,325,979.531989
157.60919,220,979.652773
134.1388,394,979.653708
171.90588,397,979.807432
116.61784,285,979.829339
123.64494,276,979.939527
-51.212585,473,980.143704
160.07391,337,980.154086
140.61356,363,980.200157
-199.88614,427,982.002181
92.1371,345,982.211601
142.62964,418,982.242226
84.69801,430,982.244625
55.916718,368,982.417377
234.62473,254,982.478672
229.77745,249,982.502164
233.03084,295,982.552643
-381.8308,388,982.848085
255.30246,265,982.851374
-831.9439,361,982.881638
107.27571,429,982.978288
31.404465,301,983.177582
175.17723,336,983.216002
113.73094,335,983.244764
183.12268,372,983.382597
-429.51144,301,983.564127
-101.55594,413,983.612437
213.75627,386,983.624318
170.30363,360,983.761856
144.4789,225,983.854799
-413.122,338,983.934244
194.24925,356,984.020725
14.054657,328,985.856747
51.53589,438,985.895191
57.617966,294,985.904065
84.616615,270,985.971403
230.28745,290,986.211204
287.3088,263,986.275146
-622.1389,398,986.370608
46.914444,466,986.436532
-420.7843,434,986.679888
173.22792,403,986.707637
130.56644,411,986.806819
175.30783,389,986.848073
230.56372,222,988.817216
-99.50879,385,988.96923
262.47452,229,989.071529
-149.1916,394,989.108696
169.15366,390,989.145091
164.92426,230,989.30922
-51.791626,356,989.346591
-49.768967,373,989.505706
170.81252,350,989.51959
278.53372,316,989.655768
-313.77985,439,989.831052
185.40906,328,989.881887
-7.219269,361,989.905208
114.35669,367,991.655444
165.90775,243,991.699698
-169.92168,358,991.89536
90.72628,394,991.910447
157.69586,353,992.03368
-17.286728,364,992.076983
204.71782,229,992.147107
-145.20474,330,992.235158
204.67104,333,992.375601
-42.792892,359,992.447309
-1.9163971,380,992.535495
245.48605,306,992.547471
227.29475,300,992.684234
85.22984,314,992.776352
17.63353,335,992.898782
-111.40782,377,992.931001
129.09991,261,993.053698
245.0258,354,993.063164
160.58131,251,993.165174
186.55472,373,993.31983
261.63953,260,993.331864
127.29236,263,993.434403
-173.45714,398,993.462934
179.45676,251,993.584544
221.1204,284,993.606218
253.69774,272,995.378161
79.75347,425,995.531178
273.17328,303,995.56067
144.47975,331,995.608275
48.265686,307,995.716055
-149.43268,234,995.771079
294.60458,255,995.824774
198.80904,347,995.986365
191.01875,371,996.189195
-72.03749,425,996.195093
33.19574,392,996.285612
75.30568,431,996.470499
62.566956,310,996.536126
155.46437,320,996.542069
-113.84697,421,996.720419
158.10449,287,996.838364
-164.98447,432,996.926739
-476.77753,399,996.966548
280.18915,287,997.03047
-150.24121,351,997.215753
63.377502,332,997.280617
125.13328,311,997.296154
228.16154,389,997.428985
-57.982193,363,999.308756
202.55376,286,999.310104
152.3769,376,999.412086
257.9168,324,999.512254
160.96185,285,999.626615
207.37704,317,999.737053
-333.3933,427,999.775016
243.3324,275,999.799883
161.77724,249,999.883622
161.32709,285,1000.036728
232.45734,267,1000.05443
98.300735,298,1000.111367
-120.512436,355,1000.253621
282.67926,224,1000.284171
203.23839,283,1000.398468
-11.790909,430,1000.475225
226.79181,228,1000.512888
243.5546,282,1000.536802
246.46368,224,1000.625079
205.31856,353,1000.832027
285.23596,231,1000.858509
159.39989,386,1000.903702
-61.64917,364,1000.905682
125.21172,267,1001.126233
246.01447,251,1001.156504
-51.849243,416,1001.246655
79.43743,427,1001.325793
75.86807,301,1003.050051
10.941772,312,1003.104394
67.75993,300,1003.206832
-126.70764,302,1003.291483
296.71658,260,1003.346494
143.87018,296,1003.42225
216.29012,271,1003.477869
278.108,241,1003.592267
-111.33783,330,1003.627301
191.39432,278,1003.712067
122.79477,271,1003.764291
270.53818,241,1003.846008
269.83765,288,1003.934345
161.14001,266,1003.995463
164.11563,330,1004.110682
297.6086,269,1004.129036
216.43254,225,1004.165501
229.75253,221,1004.224816
124.435814,226,1004.400547
184.91258,300,1004.529793
163.39647,406,1004.545302
-65.96513,460,1004.581186
248.30579,227,1004.77444
-102.0556,401,1004.806484
259.36252,224,1004.808654
186.8985,294,1004.826883
108.37914,290,1005.070079
207.64633,311,1006.742105
116.33777,330,1006.764462
-219.39896,398,1006.876548
198.89096,231,1007.05579
-121.78471,412,1007.173686
156.4752,274,1007.198452
-137.69818,421,1007.239889
230.52983,230,1007.294947
79.49537,247,1007.442377
242.06564,364,1007.537036
-261.29962,463,1009.635126
82.30497,412,1009.642137
171.43587,312,1009.692815
249.93802,295,1009.771811
246.71945,258,1009.905762
-44.24388,339,1010.04171
134.64856,397,1010.044887
141.5647,359,1010.142157
-95.13542,419,1010.346087
57.54741,333,1010.393211
-38.80748,391,1010.456481
-148.16634,423,1010.594936
190.88158,250,1010.613413
116.51551,266,1010.677872
275.98767,303,1010.783964
115.022964,395,1012.638413
190.45558,317,1012.638456
-297.93683,388,1012.649307
-75.1331,440,1012.862988
-49.93918,340,1012.998005
-130.4348,389,1013.035053
176.18904,391,1013.03706
169.70972,292,1013.289285
96.4578,440,1013.307335
-198.39774,399,1013.430298
156.98225,415,1013.448933
-338.8182,321,1013.610746
100.00722,403,1013.717926
162.62947,333,1013.775044
96.63222,405,1013.870201
-553.6314,356,1013.982199
176.26953,259,1014.042197
-266.24405,456,1014.198578
162.77159,414,1014.304683
154.33316,245,1014.304723
-119.56027,318,1014.317619
157.16716,363,1014.564101
-206.03107,378,1016.376829
51.914703,392,1016.398537
73.373276,393,1016.419491
175.85379,371,1016.646879
19.125397,300,1016.713789
65.477264,332,1016.731408
209.12192,329,1016.755872
235.03993,268,1016.918543
167.10025,256,1016.988501
231.5435,350,1017.068149
114.732605,388,1017.155174
213.03761,253,1017.183262
212.36983,248,1017.32729
-52.32019,371,1017.375005
242.08438,256,1017.444527
205.16066,248,1017.574164
-580.15625,417,1017.576227
-196.01997,412,1017.780641
257.90692,241,1017.812006
-369.88806,426,1017.861589
101.319176,373,1017.936424
149.63791,357,1018.16925
188.86978,315,1018.178687
-63.07213,433,1018.21276
175.40646,337,1018.278951
137.77377,359,1020.220539
179.2437,310,1020.237607
-250.16316,428,1020.245733
-224.3004,460,1020.286705
243.07812,237,1020.47055
53.588425,297,1020.512808
206.6722,319,1020.601596
-59.803192,419,1020.659694
198.50633,349,1020.859038
73.21028,411,1020.878389
172.30266,401,1021.002352
-375.0747,390,1021.051173
245.29613,234,1021.09668
235.8388,302,1021.185017
117.97973,286,1021.386983
-36.156723,417,1021.424577
38.803284,384,1021.439808
118.945946,401,1021.595931
136.45819,285,1021.723819
-195.09375,348,1021.75125
174.86678,333,1021.790669
203.79924,255,1021.863247
216.94809,283,1023.662246
-1.8023987,322,1023.664771
-49.278168,430,1023.77221
133.62732,333,1023.823838
12.907639,348,1024.059708
76.74513,355,1024.064689
136.99927,297,1024.12953
172.43723,363,1024.158363
216.45404,238,1024.306486
228.467,268,1024.397227
-158.77989,362,1024.421331
209.47247,228,1024.531235
85.225525,379,1024.536265
145.53773,333,1024.758825
277.8109,229,1024.764464
132.0665,411,1024.81389
-57.488586,365,1024.909521
244.24048,241,1025.014004
167.47058,270,1025.037305
240.36925,293,1025.210153
91.13745,408,1025.23167
188.1787,353,1025.362073
-55.82634,350,1025.382929
159.3173,351,1025.549273
152.29532,385,1025.606021
219.24576,256,1025.635528
-310.6901,421,1027.504205
253.85709,263,1027.668343
0.5535736,407,1027.738801
167.58023,389,1027.776138
175.70245,328,1027.890591
-249.60608,430,1029.829031
112.73864,359,1029.855886
185.09683,401,1029.860075
-299.30188,384,1030.004381
217.03914,240,1030.082879
221.4361,291,1030.15978
-70.567184,416,1030.292231
-312.81744,295,1030.305526
21.586365,350,1030.446152
95.82044,348,1030.528438
116.439186,349,1030.674483
191.92567,222,1030.693453
144.80386,377,1030.718778
118.701935,278,1030.832981
67.73845,307,1031.052626
68.87123,373,1031.082189
-536.8569,427,1031.157888
141.83202,420,1031.280316
84.251564,312,1033.129458
-7.1508636,412,1033.133598
172.08951,388,1033.134896
262.33057,224,1033.175895
250.34639,264,1033.414182
58.09784,351,1033.503814
-338.62128,445,1033.598462
-81.849075,433,1033.620483
260.1402,268,1033.686972
133.42987,253,1033.854578
137.90044,350,1033.858547
270.14188,241,1033.862386
22.777634,346,1034.030513
248.14688,219,1034.08186
254.61102,240,1034.099604
170.96182,363,1034.218197
109.52277,245,1034.274775
118.42963,274,1034.354884
286.0775,230,1034.449024
-6.5818024,411,1034.510517
-146.38496,389,1034.670168
173.69772,354,1034.71559
175.50197,334,1034.850947
141.86078,426,1034.880384
184.46559,222,1034.893871
127.85948,349,1035.064734
-10.152161,351,1036.819693
138.80208,370,1036.884835
19.245956,371,1036.903703
128.68912,255,1036.959875
50.902344,385,1037.241962
210.85397,354,1037.330909
-343.0052,430,1037.33697
-62.204803,417,1037.339143
266.75,217,1037.552512
-96.656784,384,1037.634881
49.917847,339,1037.686787
93.44028,357,1037.706713
152.2949,329,1037.899218
55.406906,333,1038.055113
-72.9444,466,1038.120639
86.01336,426,1038.130358
308.1334,305,1038.207089
132.61581,271,1038.323126
145.0701,269,1038.393872
80.991974,423,1038.541142
170.85703,335,1038.542095
-205.09576,242,1038.636557
-152.02774,377,1038.718845
239.28674,275,1038.840333
99.95673,366,1040.540919
27.612411,418,1040.730736
73.754166,366,1040.743923
283.56076,232,1040.814296
-195.63235,457,1040.946877
254.9048,250,1040.993384
210.89998,265,1040.99628
270.7542,274,1041.087813
114.37906,252,1041.251116
245.54074,314,1041.264804
91.56072,301,1041.295221
188.06339,227,1041.317009
231.70676,287,1041.536842
179.02597,281,1041.545894
215.4596,365,1041.681261
-146.72739,427,1041.721755
266.70532,244,1041.779404
221.78235,293,1041.971744
-140.31111,448,1041.988609
186.04233,254,1042.029722
-21.036499,379,1042.095875
169.3328,325,1042.31646
202.69583,412,1042.386033
115.68046,391,1042.425132
-300.06506,425,1042.526049
296.00027,276,1044.314963
149.58759,348,1044.317589
-115.33074,278,1044.371169
282.5947,235,1044.586824
9.70874,420,1044.637135
-16.218185,393,1044.752341
-21.815292,425,1044.824735
228.43181,242,1044.886825
211.4241,298,1044.894593
224.46017,224,1045.049838
153.46185,340,1045.093411
244.18776,237,1045.12664
-26.4637,362,1045.24246
160.18588,300,1045.346546
282.87048,332,1045.458964
216.32463,283,1045.529373
-114.06404,471,1045.566631
132.55353,323,1045.673642
197.62706,221,1045.684397
182.0794,266,1045.836792
-35.96524,311,1045.846967
283.12766,232,1045.928204
139.06018,275,1045.961638
187.44199,341,1046.190541
-488.45816,359,1046.216423
-209.32684,375,1046.337865
75.943,434,1047.992531
125.92268,417,1048.284905
288.0676,257,1048.300389
-473.04938,417,1050.073629
-91.69447,315,1050.096631
279.8391,243,1050.298887
237.47078,251,1050.321887
-399.2474,318,1050.419847
-35.402435,387,1050.467779
143.13123,253,1050.569633
192.78435,291,1050.743852
144.51093,420,1050.779083
-350.64758,434,1050.954388
-30.373077,408,1051.014826
150.0344,332,1051.106498
86.568565,430,1051.243925
-7.3907013,373,1051.353176
240.66797,318,1051.354158
217.02608,279,1051.401824
105.44677,267,1051.519518
239.22397,223,1051.580735
176.84937,256,1051.61261
52.624634,297,1051.704061
232.82756,320,1051.90413
