#{"t_start": 1773658299.6232846, "env_id": "None"}
r,l,t
154.50586,269,526.294459
13.323242,312,526.377722
-532.1118,356,526.522181
-1028.3867,452,526.656722
-157.81491,400,526.701374
-306.31256,415,526.800708
-14.3454895,358,526.893683
-179.71786,309,526.975434
-138.29141,390,527.103443
113.592964,304,527.115786
-542.80396,392,527.294916
-46.57898,340,527.320109
158.35149,233,527.353191
19.71965,249,527.357341
170.89516,230,527.58885
134.92065,296,527.622741
-227.40097,374,527.678575
-236.09407,411,527.773968
92.746666,261,527.952002
-109.15697,347,527.98616
-126.685165,418,528.027009
-224.1005,374,528.159283
10.105209,223,528.176902
138.40479,311,529.928424
-188.36526,375,530.059397
20.622437,247,530.065167
-422.52045,388,530.225898
-248.00941,384,530.350554
-90.383575,327,530.398801
-1218.0933,399,530.475587
12.2265625,255,530.607778
-563.30396,383,530.618462
178.8178,243,530.64361
-120.52443,328,530.811227
17.647934,237,530.86303
-181.55278,332,530.989971
-316.29813,381,531.003498
161.14859,282,531.104772
-101.704926,404,531.276855
155.66304,305,531.300148
15.518387,340,531.350815
-865.63696,392,531.502198
126.2955,271,531.555118
-133.83673,313,531.618742
-315.34262,422,531.782027
-384.8273,350,531.864489
-203.43666,321,531.886358
-33.429565,291,531.919717
165.77777,233,533.601844
-54.42209,330,533.819614
-128.0724,324,533.835674
46.52382,302,533.951071
-256.52197,406,533.956427
-169.37749,303,534.148622
144.10791,229,534.19037
-1091.6278,453,534.285477
-515.0238,436,534.395639
75.96973,255,534.447666
97.46739,257,534.544603
-391.34534,414,534.567376
-39.651764,288,534.683589
-249.0396,397,534.847809
-255.93286,359,534.908994
-371.9959,396,534.970188
-184.2836,345,535.038417
-74.6953,291,535.149291
103.320724,329,535.245823
-144.51622,364,535.344792
17.80629,253,535.408699
-785.55304,447,535.49473
-128.69174,379,535.629734
249.35068,269,537.26238
-572.38574,422,537.383548
-150.81996,356,537.496607
170.82068,222,537.497731
-304.9673,385,537.723155
191.19385,221,537.735884
-547.4016,376,537.815413
-229.11049,375,537.907452
152.7594,262,538.021392
-636.40967,334,538.113492
-32.88301,362,538.216792
78.55855,268,538.307669
-49.809265,373,538.313824
-162.23404,313,538.432575
-412.04724,370,538.589651
199.55226,305,538.612303
-175.89943,377,538.691369
-82.82565,340,538.773778
-528.56836,398,539.000861
-289.20557,388,539.014246
123.01144,311,539.015404
-501.32153,333,540.836821
161.04337,233,540.971477
-167.3974,331,541.059223
-201.55461,389,541.132911
102.5057,355,542.726879
-184.4848,429,542.973037
-259.55255,347,542.977039
179.17699,217,542.990064
-38.342667,382,543.085353
43.723633,260,543.244009
-391.59564,398,543.381674
-408.15192,418,543.421474
-1042.5425,463,543.55961
-498.42288,423,543.672517
-256.0995,385,543.771415
85.455444,256,543.820737
-439.28146,400,543.826597
98.2552,218,543.898132
-290.89255,329,544.16157
70.71513,263,544.171993
-535.355,357,544.196517
-692.99133,426,544.213122
-20.132416,235,544.435077
-48.949203,293,544.469876
6.1204376,313,544.479502
-434.932,392,544.608422
138.98352,266,544.702608
103.53046,312,544.794741
138.51974,288,546.462043
-744.10236,429,546.463426
104.67188,279,546.577283
-168.60132,332,546.727385
86.71297,284,546.786814
-292.7945,275,546.865486
-412.66412,410,546.921503
84.10136,316,547.060261
70.28677,296,547.177003
-137.44792,417,547.228343
-296.47656,359,547.299251
215.75935,218,547.405866
-210.35278,402,547.47882
-251.1473,361,547.600886
-248.44412,331,547.643301
-752.4842,432,547.860104
-608.1496,429,547.930469
-166.58058,323,547.942248
-655.69714,392,548.057656
0.53829956,293,548.23807
-653.9283,404,548.281961
-266.3603,387,548.344622
-302.9677,397,548.465506
-193.15082,359,550.096671
202.17075,280,550.14071
-987.2868,432,550.262097
125.06334,269,550.281591
-191.35695,358,550.508084
-651.4009,299,550.562458
-312.63873,400,550.575417
-796.9729,425,550.711875
168.77625,241,550.756485
82.86041,251,550.835362
-27.72673,278,550.849641
192.58272,250,550.972249
209.09677,242,551.005837
9.256332,283,551.122936
121.10274,277,551.130713
194.02586,235,551.367272
-389.7173,424,551.404059
-94.62776,396,551.408209
-23.914764,357,551.497346
25.756516,299,551.66313
-314.74146,342,551.74669
-178.03195,295,551.795955
-378.79773,453,551.867292
43.63629,339,552.013841
-15.09465,272,552.027075
-201.33846,429,553.823066
-190.30522,399,553.905164
-8.869293,315,554.006288
47.86026,360,554.043349
202.51065,273,554.221603
-202.07356,376,554.28759
227.74422,249,554.304915
-119.25209,365,554.388761
-570.2174,402,554.630689
41.92363,405,554.699706
-119.38986,414,554.725913
-495.86935,415,554.813821
-35.508408,300,555.043424
-279.9549,387,555.104855
-471.87592,464,555.114897
-8.377441,353,555.178811
158.4717,277,555.32086
-148.84676,319,555.425281
46.160797,263,555.446992
-510.52972,417,555.533875
72.46797,322,555.647735
174.2906,265,555.717007
152.53992,249,555.79243
-637.66077,379,555.816643
-161.183,371,557.632661
-36.609207,294,557.744676
-65.06085,392,557.749926
-771.6942,437,557.87446
174.6513,328,557.99833
-65.78139,326,558.083601
-336.5962,393,558.159562
48.866028,339,558.222934
39.339615,358,558.37042
-423.78247,350,558.444365
-229.01654,306,558.472263
-363.7911,383,558.616358
172.90704,217,558.66935
60.309906,321,558.701819
-191.74161,353,558.834687
-53.409805,360,559.030851
-314.77362,420,559.040896
50.515793,342,559.044554
-430.06094,428,561.088847
193.56229,267,561.139495
112.3441,296,561.15627
-650.9797,463,561.337067
120.1358,244,561.34028
162.51028,294,561.447705
-772.53925,385,563.188198
3.3215332,311,563.346628
-424.49274,440,563.479935
30.101257,372,563.516155
-24.746292,402,563.665895
-535.051,416,563.787336
132.94644,385,563.919387
-462.53534,443,563.945753
122.7341,304,563.977629
-478.76367,421,564.216578
25.889648,294,564.217613
193.23877,307,564.287707
-181.08012,442,564.394922
-202.89429,357,564.58333
102.07063,324,564.621218
-8.634369,425,564.65315
-322.893,403,564.807263
-65.67378,264,564.850598
-452.96375,351,564.976991
-107.81883,395,565.056925
93.20198,355,565.172975
-436.19177,398,565.262432
218.14355,296,565.28632
181.52873,302,566.95895
8.93042,280,567.169569
-18.336975,384,567.1881
-134.93614,350,567.266272
-84.246704,314,567.312212
-454.276,370,567.549935
-148.75818,332,567.607941
-420.08566,433,567.634658
-240.77116,365,567.690133
-146.79759,390,567.954289
120.99653,267,567.964221
-108.59439,361,567.97893
-286.72052,408,568.051817
-346.049,397,568.367186
-373.2552,424,568.384223
-464.65457,407,568.392128
-170.02911,391,568.448975
208.93715,228,568.616182
172.24031,248,568.619268
234.03853,225,568.621327
175.49567,282,568.914836
-630.84705,461,568.925582
-176.24449,359,568.987582
-34.89987,384,569.018912
196.64122,255,570.765645
101.04375,292,570.813625
-104.09001,329,570.910028
199.04489,374,570.988054
-8.269226,267,571.038971
41.68634,339,571.159427
154.64891,245,571.163373
66.37222,296,571.287345
-192.89285,319,571.359676
-244.75868,324,571.486989
-126.10498,419,571.579571
42.682938,247,571.606284
-547.8301,432,571.722586
142.61931,253,571.868301
-179.23749,424,571.92465
-516.41254,395,571.986439
90.196625,278,572.012489
79.91352,295,572.173347
264.1267,226,572.245643
-89.161804,326,572.321358
-716.97644,404,572.337564
165.7682,259,572.506858
-458.66492,369,572.548765
25.047241,396,574.298286
-473.3294,405,574.330652
37.16391,336,574.46777
-59.153473,435,574.609282
164.07112,328,574.676508
161.06271,239,574.710942
-440.0539,408,574.785409
-221.49397,230,574.845662
206.6868,235,575.026043
184.21893,332,575.05176
72.9866,367,575.052833
-250.33983,341,575.193213
162.02213,322,575.355025
185.25264,364,575.425729
-306.25082,396,575.458651
-78.13597,347,575.546957
62.838425,287,575.71391
203.30644,261,575.721423
-440.57703,421,575.780165
-82.238525,386,575.940676
-77.42413,380,576.10242
-420.37195,386,576.176766
1.4150085,263,576.208997
-500.3405,481,576.212895
-5.478119,344,578.025741
0.99147034,319,578.088707
-532.7088,310,578.118252
23.12207,389,578.21996
59.152466,326,578.399595
-4.01033,302,578.422195
145.29712,288,578.51528
-522.2607,437,578.582089
45.138916,270,578.67459
-125.08214,348,578.78038
-9.570282,252,578.844058
1.3866272,376,578.900507
221.36827,329,579.010024
164.01654,217,579.062747
-3.9822235,325,579.108318
151.98616,276,579.181347
165.32759,227,581.098093
0.117889404,281,581.106662
130.67398,341,581.11554
159.31221,260,581.206914
137.32196,310,581.43501
-186.90543,393,581.502577
-306.56085,407,581.524151
-412.4383,461,581.681525
47.04503,257,581.770732
185.34763,282,581.819405
-42.779434,422,581.872206
176.14986,251,583.51108
149.64449,254,583.68143
-131.57657,349,583.730132
84.512054,325,583.809253
2.8861084,368,583.923466
81.26153,249,583.940269
210.58777,327,584.139272
-455.6855,421,584.158358
-432.68396,326,584.268308
-101.25638,415,584.343068
227.32872,249,584.394302
-36.36299,314,584.477061
23.962692,328,584.599154
249.92361,250,584.64846
50.93631,328,584.675922
-69.54103,344,584.827683
-460.25113,341,584.946756
146.10156,316,584.995885
-313.9062,409,585.061558
-73.24332,320,585.151333
121.7453,282,585.230493
204.69579,253,585.31587
-111.9771,365,585.367255
76.313416,261,585.418919
179.95181,320,585.56213
2.8427582,382,587.281431
-32.90039,355,587.307591
-50.45421,327,587.330953
-290.9983,305,587.451039
87.11704,292,587.608248
66.46817,342,587.639488
-113.38843,343,587.682507
159.64543,245,587.701101
103.01837,266,587.917357
5.0122223,370,587.994403
-50.828903,296,588.015764
-854.1244,421,588.132682
180.76985,267,588.288658
-159.7871,388,588.341219
-339.41534,402,588.462105
-741.00244,441,588.620232
182.07162,262,588.632055
-152.66605,409,588.747108
180.60156,272,588.764464
194.8663,235,588.876192
233.52971,243,588.997711
-291.14258,409,589.064533
-98.60596,325,589.100091
-87.617294,372,589.260903
263.1693,222,589.296194
19.441101,249,590.886167
-442.8825,458,591.04466
-59.622314,298,591.140036
221.24442,293,591.231179
-156.37904,410,591.290276
157.06995,267,591.316247
160.17302,226,591.368024
139.1617,234,591.467511
161.11719,318,591.612228
75.44255,286,591.663715
-135.51668,379,591.705384
-276.8886,400,591.879925
25.295181,261,591.932177
20.978058,395,592.023295
199.01286,259,592.14415
-746.48254,464,592.183381
-69.5094,391,592.335495
84.082085,387,592.421493
-196.41391,357,592.516289
-99.92792,366,592.561292
193.89624,238,592.581232
-144.80673,361,592.790375
-112.99391,338,592.927115
-574.256,411,592.936467
-788.11487,464,594.748036
144.51495,318,594.851203
-170.88818,329,595.010494
-674.327,345,595.03613
-21.80597,375,595.162246
4.195984,372,595.24061
-166.31273,301,595.313885
-692.82056,423,595.464022
171.69075,262,595.506325
-103.375595,272,595.589741
-296.14166,441,595.611537
72.78641,263,595.73178
209.44008,243,595.754527
76.83324,292,595.884032
-197.4367,369,595.987042
-169.26196,385,596.150422
-290.8291,437,596.181575
-147.52512,344,596.245099
-575.76196,417,596.4189
174.11395,319,596.508565
-241.49146,361,596.522453
-160.97778,363,596.615445
-474.90063,384,596.820031
-376.10837,363,598.431882
43.42601,380,598.478362
-354.31216,395,598.620156
193.22832,298,598.719465
206.99774,310,598.801554
198.76352,406,598.932986
204.22758,233,599.043641
-308.7848,436,599.0765
-209.88106,443,599.179201
-209.83325,399,599.341452
28.475266,289,599.36973
-47.782074,352,599.404137
235.41258,253,599.437814
182.82977,220,601.573206
261.68085,270,601.599019
85.14509,297,601.724845
190.00838,338,601.733995
203.97304,281,601.867551
169.36354,265,601.875098
160.4672,260,602.009528
121.14767,290,602.185441
-153.11533,436,602.185479
60.0347,317,602.207099
162.17679,222,602.418316
-474.14642,435,602.466053
182.03769,292,602.511066
-89.6871,387,604.205615
223.08426,234,604.362729
59.406876,345,604.428335
-125.65906,365,604.542732
-165.98087,389,604.651736
227.14084,278,604.655951
162.66322,313,604.758049
30.803223,356,604.912715
-183.5921,380,605.060665
120.09422,327,605.107143
-419.7642,467,605.142772
171.35579,224,605.15605
54.69992,281,605.391859
-668.2662,392,605.460596
-0.1448822,356,605.521212
-291.60956,446,605.596587
93.80307,303,605.766079
127.68279,287,605.817196
27.904236,422,605.827522
-432.57635,472,606.093858
-449.82175,366,606.159034
-130.24767,328,606.166611
-59.858078,370,606.219261
-6.719269,289,608.034292
133.66295,297,608.035729
-196.3363,444,608.136778
108.682465,384,608.202239
88.16667,338,608.402973
-230.77596,392,608.455283
12.427246,319,608.469999
68.74429,323,608.530293
212.24054,227,608.686438
140.51147,284,608.690958
236.73265,260,608.738614
265.1841,256,608.800591
230.87735,281,608.988746
-222.47147,376,609.082605
256.62268,281,609.095422
-72.104416,378,609.13528
126.872025,253,609.248793
180.9833,226,609.316883
176.49416,296,609.438621
204.97617,243,609.497955
-63.849915,429,609.53258
123.034966,286,609.603659
166.69214,297,609.802672
183.56573,301,609.842355
-206.60573,411,609.858972
136.83527,283,609.8992
159.54863,237,611.58407
269.3609,252,611.660794
107.51996,375,611.837914
-434.5118,411,611.914321
-10.115265,288,611.936158
163.15422,350,612.060072
218.86786,218,612.147249
58.23033,387,612.246588
178.95526,242,612.318458
-186.41737,404,612.365295
164.81107,257,612.416324
223.3611,248,612.572605
-292.39038,402,612.66826
-237.7585,319,612.749276
-182.38956,429,612.814053
254.87115,265,612.852892
173.2205,242,613.005724
-90.6805,431,613.121404
191.01228,288,613.157847
138.47672,223,613.241501
-873.1554,407,613.243961
96.571434,352,613.489447
89.1764,400,613.573731
-227.18512,376,613.630391
21.619843,422,613.679391
-27.982132,329,615.522363
31.310318,371,615.686577
7.054062,327,615.697004
-427.21164,344,615.76541
160.22191,286,615.982938
-337.47205,470,616.045054
-86.83594,368,616.081491
-128.27391,394,616.186126
178.54718,267,616.338018
164.89896,250,616.354655
71.3568,390,616.402111
-517.80164,314,616.51344
95.47617,322,616.687157
2.7059326,350,616.699223
37.040466,366,616.780072
260.42902,235,616.942573
-213.33775,415,616.94363
162.97575,256,616.95139
222.90775,263,617.049569
-135.0526,380,617.339936
-280.3978,392,617.360303
-337.42004,439,617.39813
185.70132,344,617.410959
181.00995,271,619.149589
55.0112,396,619.305047
-62.93721,403,619.401251
-102.25119,449,619.433723
229.7083,218,619.435783
-211.97968,348,619.682686
177.11848,282,619.729796
102.01972,344,619.758878
-479.08405,458,619.913505
68.59459,265,619.958488
66.11076,279,621.622578
-30.951645,350,621.723867
214.23227,252,621.820712
-266.57004,441,621.968803
125.069016,383,622.022015
66.46094,393,622.136551
-212.86255,406,622.253715
111.719124,266,622.30645
-30.345703,347,622.341226
157.6953,256,622.407783
112.71505,252,622.56797
163.91733,243,622.662982
-140.16982,412,622.683345
-31.998062,384,622.745645
-359.26144,398,624.585346
173.80232,337,624.621881
190.65,294,624.66845
-755.2717,430,624.76588
113.124954,272,624.963519
-18.828613,355,625.014866
-437.78168,435,625.069811
141.06148,313,625.088971
-79.56897,406,625.393635
161.42383,372,625.408626
217.27559,320,625.426607
-46.917343,377,625.465318
178.78067,286,625.70582
136.6102,273,625.711905
28.6044,355,625.761178
1.4585266,300,625.778234
184.933,310,626.083021
-883.78595,407,626.133311
-89.763336,343,626.135321
-10.32785,425,626.145829
244.12956,240,626.395502
-68.8714,332,626.479172
-4.4059753,407,626.506119
-222.44366,415,626.563046
187.983,317,628.256693
184.06383,240,628.294304
169.02167,303,628.341022
249.37054,235,628.364491
144.16225,221,628.602754
123.087456,332,628.649706
-72.18541,364,628.715104
-92.786285,311,628.715146
-24.9292,356,628.980893
208.68382,312,628.982954
-65.814255,368,629.102093
-201.33595,453,629.188514
220.15295,267,629.254383
-217.68533,401,629.392612
-187.97997,355,629.465192
-174.28929,381,629.57987
94.41023,424,629.6937
-318.81088,380,629.79243
-97.749756,309,629.794808
217.2954,285,629.886419
153.94144,341,630.059333
208.11111,275,630.083656
243.53745,249,630.150581
-258.0313,354,630.166993
102.24507,278,630.370018
-4.595047,381,632.130493
29.462708,418,632.324899
-343.07672,477,632.368858
124.52617,308,632.417416
237.51918,293,632.484061
29.543304,310,632.650683
82.96329,264,632.698573
-33.94908,349,632.736354
169.16058,294,632.796726
109.85752,229,632.893424
45.107468,343,633.061873
200.35065,289,633.103028
-374.71237,426,633.186349
38.806763,279,633.18639
283.76895,233,633.341332
219.55919,279,633.470623
-650.1644,436,633.507383
-89.54854,420,633.613814
126.097565,380,633.736822
34.576065,261,633.785455
99.83695,313,633.801561
160.12256,312,634.073019
-94.53821,468,634.119318
-347.82965,372,634.196085
-537.5719,424,634.233708
131.08698,329,635.937033
232.03886,315,635.976904
22.790573,354,636.149102
-137.32301,422,636.183084
145.82608,326,636.299744
-214.88797,427,636.434476
51.762985,294,636.483325
239.08984,231,636.533665
-138.29736,377,636.534812
-587.45044,415,636.914035
-254.24681,481,636.930128
105.21368,390,636.939899
-50.257812,434,636.996909
244.49474,241,637.200933
232.07365,251,637.200971
117.16731,280,637.28544
115.906456,365,637.299988
229.94104,256,637.546916
-214.59239,415,637.62602
-220.98029,437,637.648626
-57.03009,390,637.701818
265.55035,246,637.799013
172.72028,298,637.955634
218.54558,271,637.980372
-64.81468,401,639.610822
104.61112,313,639.738867
-278.9906,369,640.022285
50.133286,314,640.024551
-104.66165,416,640.045857
-368.76227,420,642.006678
142.40292,324,642.149406
56.44995,333,642.180493
-125.30435,391,642.214444
262.07733,226,642.240543
281.2365,285,642.442321
-657.6602,354,642.581821
53.545135,331,642.585003
-361.38748,479,642.673022
-95.61438,242,642.830403
78.992195,419,642.87405
11.4184265,356,642.954003
33.00064,400,643.090754
201.93843,275,643.117975
137.97818,268,643.231223
-61.759613,379,643.269284
191.79778,273,643.400617
46.951706,309,643.410206
142.9632,265,643.505497
246.50105,246,643.523779
222.40634,251,645.249247
25.691345,347,645.353044
249.50092,308,645.436862
-194.44714,353,645.464736
168.0205,241,645.605754
44.145462,354,645.633667
205.52136,327,645.782664
95.302826,269,645.891952
-248.63441,420,645.910698
128.28543,354,646.009101
214.29787,348,646.155226
-133.84633,374,646.298512
-188.73216,400,646.34212
15.238007,370,646.405597
26.51764,316,646.487037
257.6844,228,646.528036
118.2706,280,646.627085
108.71587,345,646.761757
220.91093,369,646.873139
143.51108,307,646.954617
-228.48651,406,646.958235
10.155045,363,647.148394
142.09436,260,647.225659
-145.81526,429,648.983351
-375.41937,376,649.021966
163.68706,334,649.20136
128.42725,314,649.262328
105.289,361,649.413728
116.752785,364,649.442674
-92.82599,377,649.59604
167.20183,322,649.59713
245.49733,219,649.666539
184.8313,335,649.759782
241.68906,231,649.837374
43.190826,287,649.8973
183.49649,233,649.914088
246.77916,256,650.168482
79.62983,408,650.190682
124.74068,328,650.258152
-335.54782,427,650.290108
139.28607,287,650.46563
-35.8748,408,650.614209
-178.42563,334,650.637462
-106.40718,379,650.652237
232.54662,217,650.889248
156.66302,256,650.916046
220.7299,281,650.920668
-124.7583,450,650.948469
-38.72618,314,652.779873
-401.8235,366,652.81684
143.97762,391,652.88618
93.50359,372,652.894386
223.14218,223,653.033308
246.4742,276,653.116255
149.08415,372,653.281652
227.72232,386,653.287679
-95.28795,375,653.423709
196.02705,245,653.534995
-15.541321,432,653.565577
70.28563,357,653.657456
-17.037552,334,653.775992
13.126831,284,653.836369
-212.83153,369,653.960379
222.98909,230,654.022734
2.7032623,428,654.118314
269.9599,237,654.212032
-23.328232,430,654.294131
87.29908,258,654.294168
265.99887,296,654.426592
260.08145,254,654.556097
-35.24269,391,654.616487
-82.857086,356,654.658972
285.05518,237,654.668344
237.24365,295,654.876069
78.05005,252,656.713736
150.4108,265,656.808616
86.391396,301,656.846027
218.58781,273,657.034732
260.63174,273,657.050122
286.54437,234,657.078803
220.4119,256,657.128096
216.41245,237,657.333317
55.99321,325,657.437167
222.80211,278,657.466826
30.338089,329,657.468838
108.11559,360,657.712701
282.20044,334,657.831631
29.968552,380,657.847143
-193.6549,355,657.851198
125.3979,342,658.079359
280.30945,253,658.099805
226.94084,292,658.155439
-7.9524536,339,658.206115
270.08145,239,658.34522
145.94131,376,658.468573
212.57976,253,658.469666
-258.95587,385,658.556551
245.43875,326,658.688817
95.15015,281,658.769239
110.632454,347,658.841551
-94.018814,380,660.47364
279.66302,314,660.552372
245.85977,255,660.571822
212.08348,254,660.660694
-150.50903,230,660.761084
-27.900467,380,662.934649
-342.4474,413,662.984021
35.621567,289,663.017904
71.95984,416,663.053804
172.53711,244,663.240334
-44.92682,347,663.301261
-181.63733,341,663.377943
-114.140045,423,663.502394
-166.66122,356,663.616729
167.69722,355,663.676977
190.16193,268,663.791454
-131.68701,403,663.809266
86.51226,267,663.902268
48.352524,273,664.069763
24.628922,426,664.118209
-96.50816,335,664.151093
-45.595535,323,664.233714
-42.156113,325,664.487448
76.612946,291,664.536615
-147.06242,421,664.557992
-581.6584,489,664.57771
70.060776,254,666.309325
106.87109,253,666.364605
-9.273697,422,666.561821
-235.14534,421,666.582639
104.44688,356,666.691015
-11.893417,352,666.737492
262.05667,219,666.798571
101.70562,295,667.013328
-156.40884,425,667.039378
268.5282,256,667.074092
53.62558,350,667.112076
183.07487,277,667.299387
39.92856,297,667.376661
63.463486,299,667.418417
81.35079,390,667.440081
199.16989,237,667.539103
-30.196442,384,667.76933
-94.0206,369,667.795252
161.81941,291,667.837074
-10.421402,421,667.871487
236.49408,232,668.010122
134.22183,299,668.146822
-301.4975,398,668.208889
-339.73962,458,669.950548
-69.56943,401,670.064054
0.09051514,426,670.241235
-463.50967,430,670.303886
56.165436,348,670.437047
-133.57288,426,670.438191
-8.01712,336,670.586457
-13.312515,358,670.677926
261.5359,241,670.689032
100.345314,258,670.864724
-37.554337,451,670.91623
-19.896042,288,670.986443
122.67687,329,671.043202
205.43016,219,671.219298
-368.17914,363,671.249598
198.29738,228,671.281409
-492.8094,476,671.416066
268.46082,218,671.506729
-29.061432,303,671.531539
-313.22903,289,671.547642
213.27693,241,671.7609
188.82445,224,671.768103
153.61647,218,671.778707
-608.7367,463,671.902555
215.81616,313,672.102404
125.83428,327,673.745252
69.197556,349,673.752039
221.86488,257,673.807084
184.36935,250,674.023917
205.03937,310,674.116313
203.80014,269,674.117279
-352.3094,417,674.239706
242.12793,233,674.283478
161.18228,287,674.433763
-125.84102,402,674.553342
173.05914,334,674.587666
-119.85036,343,674.639663
170.13786,232,674.67439
-43.80797,307,674.908899
226.49625,301,674.986975
41.02826,417,674.987014
-398.0511,405,675.060951
-7.157181,368,675.29465
196.62723,305,675.30928
162.92734,324,675.327951
155.92126,279,675.353831
167.4,292,675.656266
150.27386,362,675.667046
-47.562714,368,675.68683
85.750565,415,675.754305
246.41667,225,677.527927
184.22684,301,677.541433
-61.490753,370,677.597995
-323.5998,385,677.632374
157.0196,332,677.928713
112.214874,343,677.980897
22.795517,420,678.009089
-808.4745,407,678.073028
123.445946,307,678.330395
99.43026,344,678.339836
-267.8036,400,678.346203
26.97731,344,678.431967
121.528854,285,678.62552
234.5839,220,678.659315
-146.72493,425,678.782931
-250.64587,452,678.816673
136.17125,333,678.977883
-189.46426,398,679.075942
47.777588,322,679.153423
-132.45049,391,679.191265
3.6768951,290,679.277383
161.4914,221,679.308335
153.36314,233,679.434178
193.0959,221,679.514224
34.950806,386,679.567411
174.01797,329,681.334563
275.93027,223,681.353869
216.02863,228,683.336901
206.22559,381,683.353241
-67.53142,374,683.392817
151.45929,287,683.412168
149.5458,242,683.583167
250.82225,252,683.611511
112.90356,302,683.730383
-40.780502,469,683.88737
278.2508,302,683.936401
-130.07391,382,683.991072
-68.503296,382,684.136864
267.13443,216,684.226067
74.55534,337,684.249598
68.33516,350,684.30803
-25.490356,367,684.523077
240.5677,300,684.538206
154.52318,341,684.601273
229.30112,359,684.680446
19.457535,249,684.797668
-793.4081,426,684.961855
213.70961,322,685.01354
-165.11214,442,685.057522
174.49426,240,685.21076
-692.1327,421,685.230617
183.6904,301,686.866262
-11.933731,410,687.051021
169.39711,249,687.05613
-152.52847,370,687.16731
-122.50061,417,687.335161
142.61154,345,687.423031
96.727196,355,687.440073
-193.25089,418,687.623791
-121.55711,412,687.80671
175.0479,348,687.827935
44.86827,337,687.833278
-17.239212,349,688.039056
135.82834,296,688.150184
165.58151,329,688.204726
-67.413284,365,688.248824
130.96893,301,688.364574
85.81346,424,688.594459
-223.69121,440,688.663609
56.22728,293,688.670012
-53.67485,418,688.682393
-188.74008,239,688.931367
241.89703,389,689.002489
-431.32513,390,690.738812
-395.53326,477,690.848149
138.86008,268,690.900081
257.0467,240,691.018171
242.50296,379,691.087895
287.2304,254,691.169519
31.335815,389,691.262988
141.37357,241,691.274253
183.771,273,691.375284
191.39388,384,691.572431
155.19197,332,691.608662
34.381973,348,691.635763
219.12207,253,691.639623
250.16434,218,691.875112
182.44273,285,691.915645
192.30948,331,691.9266
-4.214859,343,692.001788
187.0574,281,692.167509
161.55383,277,692.202739
87.5219,409,692.349488
269.89505,218,692.428113
-195.02144,410,692.42815
166.54909,348,692.543181
-225.65248,276,692.658846
-46.917053,350,692.819092
131.20908,386,692.856201
136.70985,398,694.524797
84.0802,352,694.598818
-207.98851,402,694.811101
-115.387024,411,694.857775
210.5077,324,694.880908
-31.39087,412,695.032268
241.07758,230,695.04968
170.59695,330,695.227509
258.8093,224,695.269019
-82.77721,398,695.275328
275.2591,233,695.4778
-492.32318,420,695.49997
195.32022,337,695.645266
-531.31055,424,695.73595
211.17839,273,695.785518
106.963905,258,695.789971
188.03127,271,696.124728
-205.07724,432,696.158882
-38.97737,381,696.189542
169.1217,345,696.196503
148.26999,305,696.469239
190.95226,275,696.476598
-18.48317,351,696.48279
-328.99014,363,696.559689
221.32632,242,698.285178
138.36403,307,698.368067
144.98929,222,698.371976
-256.12036,406,698.487858
173.4708,279,698.605078
135.03094,411,698.803926
85.90462,408,698.803964
245.41824,261,698.875489
-46.24492,434,698.940843
203.90845,217,699.028436
138.16547,355,699.177029
149.40396,314,699.208073
-165.02917,363,699.321983
-285.83862,382,699.425676
235.16774,295,699.507905
111.23404,354,699.537598
178.49333,271,699.601949
-283.1911,348,699.785124
220.36763,292,699.81053
272.4712,240,699.847806
-243.82826,401,699.951778
280.51352,236,700.050395
-278.888,306,700.098651
-191.98596,390,702.040116
155.75148,263,702.11745
-55.241455,435,703.837426
78.272255,392,704.018895
193.4582,273,704.051233
73.75661,362,704.219185
256.48486,311,704.242524
186.04436,269,704.29945
-2.1994324,352,704.411474
249.20035,256,704.477939
127.37419,274,704.57953
227.22162,344,704.591733
-130.88881,393,704.815638
9.831482,312,704.900412
46.577026,412,704.90145
201.14175,332,704.93363
51.052032,322,705.243075
-228.2072,417,705.256157
47.39209,352,705.276759
115.582214,349,705.304762
32.40152,387,705.688224
-93.37483,430,705.716269
-222.02031,444,705.718459
-424.74103,467,705.803924
184.6576,310,706.040673
66.2809,342,707.599209
-102.58934,354,707.645489
-26.328247,341,707.742446
172.54593,288,707.935765
250.53084,296,707.951557
186.88245,317,708.012178
174.28194,299,708.067902
160.40778,259,708.287103
260.794,319,708.290178
135.58609,347,708.304296
242.77649,272,708.353009
280.9811,250,708.54641
216.45341,254,708.547477
-155.534,249,708.560708
251.59125,241,708.603809
216.9181,268,708.835248
211.93114,277,708.858932
-58.99289,424,709.003628
-430.2115,461,709.097323
210.68192,298,709.15249
111.689156,301,709.177966
199.10065,321,709.337979
200.1209,325,709.511063
-209.0136,443,709.55363
-293.44446,431,709.592329
13.4370575,406,709.759478
279.05276,268,711.272186
143.8789,312,711.397736
154.21916,289,711.420541
-89.465225,254,711.609155
-66.52719,337,711.666017
101.755745,308,711.794423
-141.87614,432,711.921248
-37.23445,333,712.090323
-588.8002,396,712.106942
223.47237,264,712.143582
251.31625,232,712.228139
85.35014,236,712.355292
255.9324,260,712.41611
-25.208115,365,712.499154
-11.695938,405,712.642133
-165.09705,343,712.70566
185.10683,313,712.73662
115.39512,287,712.79238
242.90158,234,712.944084
252.1836,233,712.974378
-83.77103,371,713.021859
